Employee ID,Age,Gender,Education Level,Marital Status,Tenure,Job Role,Department,Salary,Work Location,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Work-Life Balance,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Churn
E07342,44,Male,Master's,Single,10,Analyst,Sales,109475,On-site,4,15,6,0,25,0.13,Average,266,12,10,7.6,0
E07343,42,Male,Bachelor's,Divorced,3,Developer,Sales,133559,On-site,2,21,36,0,14,0.04,Average,299,19,27,7.2,0
E07344,55,Female,High School,Married,11,Manager,Sales,102526,Remote,3,23,19,0,18,0.28,Average,241,7,4,9.0,0
E07345,32,Female,Master's,Single,12,Developer,Sales,120492,Remote,2,41,87,0,35,0.6,Good,194,19,23,9.8,0
E07346,43,Female,Bachelor's,Single,13,Analyst,Sales,141272,Remote,1,41,57,0,10,0.35,Average,297,15,39,2.5,0
E07347,56,Male,Bachelor's,Married,1,Developer,HR,114108,On-site,2,15,88,1,38,0.85,Average,284,9,0,7.1,1
E07348,50,Male,Bachelor's,Married,11,Analyst,Sales,128394,On-site,4,19,18,0,10,0.82,Poor,166,8,25,3.7,0
E07349,49,Male,Master's,Divorced,2,Analyst,IT,73669,On-site,5,12,26,0,37,0.22,Average,228,5,46,1.7,0
E07350,39,Male,Bachelor's,Single,10,Analyst,Sales,87206,Remote,3,45,76,0,42,0.66,Poor,268,6,27,3.6,0
E07351,35,Female,Bachelor's,Single,11,Manager,HR,85342,On-site,2,16,85,0,31,0.83,Good,257,2,7,1.8,0
E07352,39,Female,Master's,Divorced,1,Sales,Sales,91742,On-site,3,20,35,0,7,0.9,Good,163,6,20,6.3,0
E07353,49,Female,High School,Single,13,Manager,Sales,34672,On-site,3,19,59,0,49,0.43,Average,165,5,34,1.1,0
E07354,45,Female,Master's,Married,10,Analyst,HR,124404,Remote,4,49,22,1,1,0.91,Average,226,7,41,6.6,1
E07355,29,Female,Bachelor's,Single,13,Analyst,IT,104140,Remote,4,22,83,1,36,0.74,Average,184,13,36,7.4,0
E07356,29,Male,Bachelor's,Married,5,Analyst,Sales,132734,On-site,1,15,29,0,46,0.3,Good,164,10,4,8.9,0
E07357,25,Other,Bachelor's,Single,12,Developer,IT,109221,On-site,5,22,82,0,11,0.34,Average,219,9,45,2.3,1
E07358,48,Male,Bachelor's,Married,2,Analyst,Sales,120909,Remote,1,10,90,0,0,0.14,Good,169,5,32,8.2,0
E07359,57,Female,Bachelor's,Married,1,Analyst,Sales,122921,Remote,4,2,38,0,46,0.38,Poor,275,1,26,8.8,0
E07360,26,Male,High School,Divorced,8,Manager,IT,138845,On-site,1,46,65,0,28,0.36,Average,182,1,12,8.7,0
E07361,54,Male,Master's,Single,7,Manager,Marketing,111797,On-site,2,17,33,0,14,0.62,Good,228,1,40,8.9,0
E07362,55,Female,High School,Single,4,Analyst,IT,85859,On-site,2,44,8,0,28,0.31,Average,177,16,20,9.6,0
E07363,51,Male,Master's,Single,12,Developer,IT,102708,On-site,3,26,84,0,40,0.42,Good,161,0,49,5.3,1
E07364,29,Male,High School,Married,8,Manager,IT,147461,Hybrid,1,48,83,0,48,0.13,Poor,200,11,1,3.5,0
E07365,47,Male,Bachelor's,Married,4,Developer,Marketing,74584,Remote,1,26,71,0,32,0.73,Average,289,12,6,7.4,0
E07366,58,Male,Master's,Married,4,Developer,Sales,119491,Remote,4,25,49,0,27,0.04,Average,280,18,20,3.2,0
E07367,55,Female,Bachelor's,Single,12,Analyst,Marketing,143318,Remote,1,27,84,0,13,0.75,Average,226,5,33,5.6,1
E07368,28,Female,Master's,Married,10,Developer,IT,101709,On-site,3,43,79,0,32,0.18,Good,262,11,43,6.2,0
E07369,49,Male,Bachelor's,Single,10,Developer,IT,31583,On-site,4,32,0,0,14,0.98,Average,280,3,35,7.4,1
E07370,49,Male,Bachelor's,Single,3,Developer,HR,92160,On-site,3,36,1,0,22,0.99,Average,274,7,45,7.8,0
E07371,35,Female,Bachelor's,Married,11,Developer,HR,46059,Remote,2,18,68,0,18,0.99,Good,203,17,3,10.0,1
E07372,59,Male,Bachelor's,Single,2,Analyst,Sales,36778,On-site,4,8,34,0,5,0.01,Average,181,12,40,9.2,0
E07373,25,Male,Bachelor's,Married,12,Analyst,HR,34246,On-site,5,7,73,1,26,0.22,Good,221,2,29,3.4,0
E07374,39,Male,Master's,Married,9,Developer,IT,45719,On-site,3,19,44,0,11,0.55,Good,276,4,38,9.2,0
E07375,46,Female,Bachelor's,Divorced,8,Manager,IT,33003,Remote,5,27,9,0,26,0.73,Average,220,13,44,9.3,0
E07376,28,Male,Bachelor's,Married,3,Analyst,HR,89057,On-site,5,23,62,0,42,0.82,Average,252,7,23,9.5,0
E07377,59,Male,Master's,Single,6,Developer,IT,32931,On-site,3,20,25,0,24,0.14,Average,178,14,32,7.3,0
E07378,49,Male,Master's,Married,14,Developer,Marketing,74044,Remote,4,44,78,0,44,0.86,Average,247,12,22,6.4,0
E07379,26,Male,Bachelor's,Single,4,Analyst,Marketing,44445,Remote,5,9,2,0,19,0.7,Poor,274,8,33,4.4,0
E07380,24,Female,Bachelor's,Single,6,Analyst,Sales,42259,On-site,4,11,78,0,0,0.29,Poor,166,3,11,4.5,1
E07381,52,Male,Bachelor's,Married,11,Analyst,IT,121881,On-site,5,17,45,0,29,0.01,Average,164,15,23,6.6,0
E07382,41,Male,Bachelor's,Married,7,Analyst,IT,92501,Remote,3,39,38,0,9,0.91,Average,263,13,20,8.1,1
E07383,40,Male,Bachelor's,Single,13,Developer,HR,135254,On-site,1,22,79,1,7,0.2,Average,233,13,35,3.6,0
E07384,32,Male,PhD,Single,7,Sales,Sales,131734,Remote,4,37,49,0,9,0.36,Poor,185,12,4,6.1,0
E07385,24,Female,High School,Married,9,Developer,Marketing,75458,On-site,5,31,59,0,48,0.85,Average,171,7,42,5.2,0
E07386,44,Female,Bachelor's,Single,5,Manager,Sales,40931,Remote,1,39,86,0,28,0.66,Average,189,7,48,6.1,1
E07387,28,Male,Master's,Married,4,Developer,IT,145112,Remote,1,29,18,0,12,0.13,Average,216,2,36,6.2,0
E07388,44,Male,Bachelor's,Single,14,Developer,Marketing,85417,Remote,1,10,9,0,8,0.98,Average,219,1,45,9.1,0
E07389,28,Male,Master's,Single,10,Sales,IT,120203,On-site,3,12,3,0,44,0.32,Poor,253,2,46,1.6,0
E07390,55,Female,Bachelor's,Married,1,Developer,Sales,32074,On-site,3,38,96,0,19,0.59,Poor,232,10,41,6.2,0
E07391,40,Female,Bachelor's,Married,11,Developer,HR,90310,On-site,3,30,38,0,27,0.63,Poor,276,9,20,8.4,0
E07392,30,Male,Master's,Married,14,Developer,Sales,68270,On-site,3,15,76,1,46,0.57,Average,180,14,4,6.3,0
E07393,39,Female,Bachelor's,Married,7,Manager,Sales,120130,Hybrid,4,29,74,0,24,0.58,Good,163,15,2,4.8,1
E07394,46,Female,Master's,Single,4,Developer,Sales,69247,On-site,5,12,42,0,20,0.24,Good,248,4,4,3.6,0
E07395,35,Female,High School,Married,7,Developer,Sales,115410,Remote,4,27,71,0,40,0.96,Good,157,10,15,9.8,0
E07396,46,Male,Master's,Single,5,Developer,Sales,50868,Hybrid,1,34,92,0,12,0.49,Excellent,181,5,19,2.3,1
E07397,40,Male,Bachelor's,Married,7,Developer,IT,82823,Hybrid,5,49,97,0,20,0.14,Average,267,3,21,3.9,1
E07398,36,Male,Bachelor's,Married,12,Developer,Sales,132276,Remote,5,17,36,0,12,0.85,Poor,186,1,18,4.5,0
E07399,37,Female,Bachelor's,Single,0,Developer,Marketing,71052,On-site,1,49,84,0,12,0.15,Good,159,19,2,5.2,0
E07400,48,Female,Bachelor's,Single,14,Manager,Sales,52789,On-site,2,28,17,0,11,0.86,Average,255,17,41,5.9,0
E07401,31,Female,High School,Married,8,Developer,Marketing,34136,Remote,5,18,28,0,15,0.56,Excellent,251,13,12,8.2,0
E07402,25,Male,Bachelor's,Single,13,Developer,IT,136280,Remote,4,3,93,0,14,0.04,Average,235,6,27,8.0,0
E07403,40,Male,Bachelor's,Divorced,8,Developer,Sales,125925,On-site,5,36,45,0,20,0.12,Good,293,14,37,2.1,1
E07404,49,Male,Bachelor's,Single,2,Analyst,IT,70363,Remote,1,35,49,0,36,0.94,Good,226,6,4,7.0,0
E07405,42,Female,Master's,Single,12,Sales,HR,141343,On-site,1,19,16,0,34,0.13,Excellent,220,16,39,9.0,1
E07406,35,Male,Bachelor's,Single,4,Developer,Sales,64863,Remote,4,13,22,0,29,0.59,Excellent,287,12,39,1.4,0
E07407,54,Male,Bachelor's,Single,11,Developer,Sales,119508,Remote,1,18,5,0,35,0.31,Excellent,279,15,8,7.2,0
E07408,31,Female,Bachelor's,Married,6,Sales,Sales,145292,On-site,5,38,90,1,16,0.8,Good,165,0,47,5.1,0
E07409,40,Male,Bachelor's,Married,7,Sales,IT,115175,Remote,3,6,34,0,39,0.79,Average,248,1,39,5.3,1
E07410,51,Male,Master's,Married,14,Developer,Marketing,106031,Remote,4,26,36,0,3,0.8,Average,157,17,36,9.9,0
E07411,43,Male,High School,Single,6,Manager,IT,116560,On-site,1,29,88,0,45,0.21,Excellent,193,13,10,1.9,0
E07412,24,Female,Bachelor's,Divorced,2,Sales,Sales,81418,On-site,2,12,48,0,27,0.71,Average,215,19,29,1.6,1
E07413,58,Female,High School,Single,14,Sales,Sales,113362,Remote,2,32,2,0,10,0.09,Good,277,2,28,9.1,0
E07414,39,Female,Master's,Divorced,14,Manager,Sales,130453,On-site,3,33,39,0,26,0.08,Good,227,9,39,5.3,0
E07415,32,Male,Bachelor's,Single,6,Analyst,Sales,52503,Hybrid,5,35,59,0,8,0.41,Good,284,16,36,3.8,0
E07416,23,Female,Master's,Married,0,Developer,HR,82591,Remote,3,35,34,0,32,0.6,Good,162,17,34,6.3,0
E07417,33,Female,Bachelor's,Married,4,Manager,HR,110773,On-site,5,23,39,0,10,0.31,Average,158,13,39,4.4,0
E07418,27,Female,Master's,Single,8,Manager,HR,61021,On-site,2,33,58,0,35,0.31,Average,256,4,22,5.5,1
E07419,50,Female,Bachelor's,Single,1,Developer,HR,99193,Remote,1,32,3,0,23,0.07,Good,217,19,40,6.0,0
E07420,51,Male,Master's,Married,2,Sales,Sales,137509,Remote,3,24,40,0,40,0.2,Poor,282,12,22,7.2,1
E07421,23,Male,High School,Single,8,Manager,Sales,57683,On-site,1,21,54,0,47,0.61,Poor,253,17,3,2.8,0
E07422,30,Male,Bachelor's,Married,2,Sales,HR,138971,On-site,2,10,4,1,31,0.68,Poor,223,14,13,8.2,0
E07423,23,Female,Master's,Married,7,Developer,Sales,124342,Remote,5,0,64,1,18,0.91,Average,275,19,0,8.6,1
E07424,50,Female,Bachelor's,Married,5,Developer,HR,44214,Remote,1,37,30,0,1,0.37,Average,169,17,18,2.5,0
E07425,54,Female,High School,Divorced,6,Analyst,IT,74316,On-site,2,27,59,0,39,0.24,Good,295,4,47,5.4,0
E07426,31,Male,PhD,Single,4,Analyst,Sales,140287,Remote,4,24,42,0,20,0.72,Good,238,4,12,3.9,0
E07427,55,Male,Bachelor's,Single,9,Analyst,Sales,36720,Remote,3,15,8,0,10,0.67,Average,263,16,27,3.0,1
E07428,29,Male,Bachelor's,Single,11,Sales,IT,149151,On-site,5,46,90,1,44,0.28,Good,192,9,9,3.9,0
E07429,58,Female,Bachelor's,Married,6,Developer,Sales,66130,On-site,5,8,57,0,26,0.77,Average,201,0,26,7.4,0
E07430,54,Male,Bachelor's,Divorced,9,Manager,HR,87582,Remote,4,20,15,0,19,0.2,Average,193,8,35,9.8,0
E07431,27,Female,Master's,Divorced,10,Analyst,IT,30696,On-site,3,13,69,0,14,0.35,Excellent,295,7,40,8.9,0
E07432,40,Male,Bachelor's,Divorced,9,Analyst,IT,97612,On-site,1,32,87,0,47,0.25,Poor,155,7,43,1.4,0
E07433,53,Male,Bachelor's,Married,12,Sales,IT,119893,Remote,2,20,88,0,4,0.65,Poor,184,10,19,2.0,0
E07434,48,Female,Bachelor's,Divorced,2,Developer,Sales,148988,On-site,2,41,33,0,15,0.49,Average,286,9,23,4.7,1
E07435,22,Male,Bachelor's,Single,14,Developer,IT,105251,Remote,1,20,34,0,3,0.73,Good,159,12,35,9.3,1
E07436,54,Male,Master's,Divorced,10,Manager,IT,48663,On-site,1,1,84,1,37,0.11,Average,166,9,22,1.3,0
E07437,53,Male,Master's,Married,4,Developer,IT,84155,On-site,3,18,95,0,30,0.26,Average,218,10,13,5.1,1
E07438,26,Male,Bachelor's,Single,5,Developer,IT,45190,On-site,4,19,76,1,28,0.49,Average,252,18,5,10.0,0
E07439,38,Other,High School,Single,8,Sales,Sales,69533,Hybrid,2,2,37,0,39,0.06,Excellent,213,12,25,4.0,0
E07440,29,Female,Master's,Single,3,Analyst,Sales,59263,On-site,4,34,49,0,3,0.73,Good,170,15,49,9.5,1
E07441,55,Male,High School,Married,7,Developer,IT,80873,Remote,3,18,93,0,40,0.28,Poor,289,12,19,8.5,0
E07442,30,Female,Bachelor's,Married,13,Analyst,Sales,31869,On-site,1,14,11,0,4,0.6,Average,292,2,26,1.2,0
E07443,44,Male,High School,Single,14,Manager,IT,120447,Hybrid,2,17,96,0,29,0.9,Average,254,19,12,3.2,0
E07444,56,Female,High School,Married,13,Analyst,HR,102069,On-site,4,21,29,1,49,0.25,Average,215,11,21,2.7,1
E07445,28,Female,Master's,Single,7,Manager,IT,74579,On-site,5,28,43,0,47,0.75,Poor,205,11,46,4.3,0
E07446,36,Female,Bachelor's,Married,9,Analyst,Sales,64867,On-site,2,16,86,1,3,0.63,Good,190,13,32,9.0,0
E07447,41,Male,PhD,Married,14,Developer,IT,115847,Remote,5,10,88,0,6,0.18,Average,297,2,15,1.7,0
E07448,46,Male,Bachelor's,Divorced,14,Analyst,Sales,39586,Remote,5,1,93,0,24,0.73,Average,229,19,12,2.6,0
E07449,24,Male,Bachelor's,Single,5,Analyst,HR,99402,Hybrid,5,9,95,0,13,0.06,Poor,215,5,3,1.5,0
E07450,45,Female,PhD,Divorced,11,Analyst,IT,134984,On-site,5,46,93,0,39,0.52,Average,174,3,46,9.4,0
E07451,55,Female,Master's,Single,14,Developer,Sales,83415,Remote,2,21,91,0,40,0.12,Good,244,4,36,2.1,0
E07452,43,Male,Master's,Married,7,Manager,HR,114899,On-site,5,16,1,0,28,0.69,Good,169,11,35,7.4,0
E07453,32,Female,High School,Married,14,Developer,HR,82155,Remote,2,25,73,0,35,0.3,Good,151,11,15,4.6,0
E07454,29,Male,Master's,Married,11,Analyst,IT,83020,On-site,1,46,99,0,41,0.81,Average,250,12,26,6.8,0
E07455,56,Male,Bachelor's,Divorced,13,Analyst,Sales,136846,Remote,4,45,8,1,34,0.49,Good,251,8,1,5.0,0
E07456,59,Male,Bachelor's,Married,4,Developer,IT,32562,Hybrid,4,2,70,0,10,0.08,Poor,189,8,24,1.8,0
E07457,29,Male,Bachelor's,Divorced,0,Manager,HR,47036,On-site,4,37,11,0,27,0.6,Average,289,1,25,1.6,1
E07458,58,Male,Bachelor's,Single,3,Sales,IT,111219,Remote,1,21,33,0,14,0.01,Average,237,10,11,3.8,0
E07459,48,Female,Master's,Single,10,Sales,Sales,81199,Remote,4,19,78,0,14,0.29,Good,219,17,16,1.8,1
E07460,49,Male,Bachelor's,Married,5,Developer,IT,119226,Remote,1,40,48,0,17,0.27,Good,245,9,25,6.5,0
E07461,55,Male,High School,Single,14,Analyst,Sales,114399,Remote,3,34,50,0,1,0.98,Good,194,16,38,1.3,1
E07462,53,Female,Bachelor's,Divorced,8,Developer,Sales,137470,On-site,2,14,11,0,29,0.24,Poor,290,19,17,4.1,0
E07463,36,Male,Bachelor's,Married,12,Developer,Marketing,104555,On-site,3,37,5,0,8,0.68,Average,207,7,27,6.8,1
E07464,38,Female,Bachelor's,Married,13,Analyst,Marketing,34097,Remote,1,9,25,0,13,0.26,Average,226,14,29,4.7,0
E07465,54,Male,Bachelor's,Married,3,Analyst,Marketing,145653,On-site,5,32,68,0,5,0.08,Good,166,0,18,3.9,0
E07466,37,Female,High School,Married,5,Manager,Sales,113822,On-site,1,22,48,0,26,0.06,Average,176,17,17,5.2,0
E07467,50,Female,Bachelor's,Single,12,Analyst,IT,42044,On-site,2,5,50,0,36,0.93,Poor,167,13,37,4.1,0
E07468,30,Male,PhD,Married,9,Developer,HR,40786,Remote,3,30,73,0,36,0.1,Good,170,12,30,8.4,0
E07469,54,Female,Bachelor's,Married,12,Developer,IT,116834,Remote,1,25,84,0,36,0.83,Good,163,9,2,1.6,0
E07470,50,Female,Bachelor's,Divorced,10,Analyst,HR,70683,Remote,2,12,91,0,32,0.54,Good,249,16,9,5.4,0
E07471,34,Female,Master's,Single,4,Manager,HR,130459,Remote,5,15,40,0,14,0.43,Good,285,16,16,5.3,0
E07472,42,Male,High School,Married,8,Manager,Marketing,67488,Remote,3,35,10,0,9,1.0,Good,276,16,6,3.8,0
E07473,42,Male,Master's,Single,9,Analyst,Marketing,89447,Remote,3,28,46,1,3,0.89,Average,213,10,40,6.3,0
E07474,26,Female,Bachelor's,Single,13,Analyst,IT,124247,Remote,4,22,13,0,28,0.24,Poor,270,4,33,9.2,0
E07475,31,Female,Master's,Married,5,Analyst,HR,112424,On-site,3,11,15,0,1,0.6,Poor,231,0,22,1.3,0
E07476,27,Male,High School,Single,2,Analyst,HR,116988,On-site,4,35,43,0,31,0.16,Good,188,15,7,2.5,0
E07477,34,Male,High School,Married,1,Developer,HR,136507,Remote,3,44,57,0,45,0.6,Good,266,10,48,4.3,0
E07478,22,Male,Bachelor's,Married,2,Developer,HR,66788,On-site,3,24,20,0,5,0.13,Average,161,14,20,7.7,0
E07479,41,Male,Bachelor's,Single,5,Sales,Marketing,107427,Remote,1,47,13,0,45,0.63,Average,219,10,41,9.5,0
E07480,29,Male,Master's,Married,9,Developer,Sales,55896,Remote,5,23,75,0,10,0.97,Average,276,15,13,2.9,0
E07481,31,Male,High School,Single,7,Manager,IT,136482,Remote,5,26,25,1,24,0.58,Poor,204,11,49,3.9,0
E07482,30,Male,Bachelor's,Married,7,Developer,IT,59587,On-site,3,32,72,0,0,0.13,Average,174,0,40,6.5,0
E07483,24,Male,High School,Single,11,Manager,Sales,118487,Remote,3,18,2,0,17,0.8,Poor,258,15,25,5.7,1
E07484,32,Female,Master's,Single,4,Developer,Sales,97132,On-site,4,0,87,0,2,0.33,Average,191,7,34,5.4,0
E07485,33,Male,Master's,Married,0,Manager,Sales,68860,On-site,5,28,48,0,25,0.09,Poor,277,7,19,3.9,0
E07486,31,Male,Bachelor's,Divorced,0,Manager,Marketing,140113,Remote,1,28,40,0,12,0.66,Average,297,10,20,6.0,0
E07487,46,Male,Bachelor's,Married,11,Analyst,IT,32322,On-site,5,44,18,1,10,0.83,Good,252,10,35,7.0,1
E07488,46,Female,Bachelor's,Single,6,Manager,HR,141788,On-site,2,42,11,0,4,0.48,Poor,152,12,37,9.6,0
E07489,32,Female,High School,Single,1,Analyst,Marketing,149386,On-site,5,16,54,0,4,0.93,Average,293,0,0,1.6,0
E07490,57,Female,High School,Married,12,Analyst,Sales,102732,On-site,1,38,1,0,5,0.68,Average,253,15,5,4.3,0
E07491,47,Male,Bachelor's,Married,3,Developer,Sales,134978,On-site,5,29,27,0,11,0.63,Average,170,9,11,5.3,1
E07492,35,Female,PhD,Single,9,Analyst,IT,148506,On-site,1,24,41,0,4,0.35,Average,245,17,24,6.1,0
E07493,22,Male,Master's,Married,4,Analyst,IT,90599,On-site,4,32,64,0,0,0.31,Poor,164,1,28,6.9,1
E07494,25,Male,Bachelor's,Single,7,Developer,IT,103242,Remote,3,33,28,0,8,0.28,Poor,187,14,14,1.6,0
E07495,51,Female,Bachelor's,Single,9,Analyst,HR,57047,Hybrid,4,40,2,0,3,0.96,Average,195,3,10,6.9,0
E07496,33,Female,PhD,Married,8,Developer,HR,95126,On-site,3,13,86,0,9,0.65,Good,191,3,14,6.7,0
E07497,56,Female,Bachelor's,Single,12,Developer,Marketing,75504,On-site,4,47,7,0,12,0.59,Good,192,15,31,4.4,0
E07498,34,Female,Bachelor's,Single,0,Sales,IT,35197,On-site,4,25,77,0,14,0.32,Average,209,0,34,8.4,0
E07499,52,Female,Master's,Single,8,Analyst,IT,81719,On-site,3,17,27,0,38,0.35,Good,212,8,36,1.7,0
E07500,59,Male,Bachelor's,Married,4,Analyst,IT,44048,On-site,1,19,41,0,35,0.28,Poor,204,11,0,7.2,0
E07501,44,Male,High School,Single,3,Developer,Sales,77070,On-site,2,6,84,0,18,0.16,Good,208,4,42,3.8,0
E07502,25,Male,Bachelor's,Married,9,Manager,Marketing,121037,On-site,3,29,2,0,42,0.92,Average,259,4,13,7.4,0
E07503,37,Female,High School,Divorced,4,Manager,Sales,71624,On-site,1,48,59,0,27,0.58,Poor,212,19,5,2.6,0
E07504,28,Male,Bachelor's,Single,13,Analyst,Sales,61280,On-site,1,28,50,0,46,0.73,Poor,261,0,15,7.0,0
E07505,43,Female,Bachelor's,Married,8,Developer,IT,44068,On-site,1,44,77,0,40,0.48,Poor,293,15,32,6.5,0
E07506,50,Male,Bachelor's,Married,7,Manager,IT,90983,On-site,5,1,18,1,34,0.06,Poor,281,17,44,1.4,0
E07507,32,Male,PhD,Single,9,Developer,Sales,147603,Remote,3,11,3,0,7,0.47,Good,207,4,20,3.8,0
E07508,54,Male,Bachelor's,Single,12,Analyst,Sales,131696,On-site,3,20,86,0,37,0.04,Average,258,1,21,6.8,1
E07509,50,Male,Bachelor's,Single,11,Developer,IT,115278,On-site,4,9,6,0,42,0.95,Good,176,5,11,4.9,0
E07510,33,Female,High School,Married,4,Analyst,HR,86546,On-site,3,33,40,0,21,0.34,Average,176,19,1,9.2,0
E07511,28,Male,Bachelor's,Married,12,Manager,IT,95851,On-site,1,37,15,0,45,0.15,Average,277,13,8,1.8,0
E07512,47,Male,Master's,Single,10,Analyst,HR,35332,Remote,2,32,64,1,32,0.23,Poor,241,8,42,3.5,0
E07513,30,Male,Bachelor's,Married,13,Analyst,Marketing,103377,Hybrid,2,5,52,0,31,0.91,Average,188,7,23,9.0,0
E07514,55,Male,Bachelor's,Married,9,Manager,IT,131404,On-site,4,20,54,1,3,0.21,Average,175,13,37,1.8,1
E07515,34,Male,Bachelor's,Single,4,Analyst,Sales,84994,On-site,3,27,19,0,26,0.13,Average,261,1,41,7.3,0
E07516,57,Male,Bachelor's,Married,0,Sales,IT,123678,Hybrid,2,8,89,0,43,0.62,Good,288,16,45,4.5,0
E07517,46,Female,High School,Single,8,Developer,Marketing,80821,On-site,3,20,3,0,17,0.09,Average,213,7,10,1.6,0
E07518,45,Male,Bachelor's,Married,2,Developer,IT,115335,On-site,4,41,36,1,27,0.47,Poor,274,0,33,5.8,0
E07519,38,Male,Bachelor's,Single,0,Sales,Sales,100781,On-site,3,9,81,0,43,0.68,Excellent,285,10,24,9.8,0
E07520,23,Female,PhD,Married,4,Developer,IT,80693,On-site,4,28,80,0,7,0.14,Average,162,8,16,7.9,0
E07521,34,Male,Master's,Single,9,Analyst,Sales,143767,On-site,5,15,21,0,43,0.78,Average,264,14,43,5.8,0
E07522,52,Male,Master's,Married,2,Sales,IT,45454,On-site,2,47,43,0,10,0.43,Average,266,14,26,5.5,0
E07523,50,Female,Master's,Single,5,Developer,HR,34254,Remote,4,18,97,0,21,0.71,Average,260,16,7,8.5,0
E07524,49,Male,Master's,Married,6,Sales,IT,39803,Remote,4,31,60,0,48,0.25,Good,150,17,5,7.3,1
E07525,48,Female,Master's,Single,10,Developer,Sales,50615,Hybrid,4,11,71,0,0,0.44,Average,192,6,5,3.1,0
E07526,36,Male,High School,Single,3,Developer,IT,114202,On-site,4,23,45,0,32,0.48,Average,251,2,15,6.3,0
E07527,52,Female,Bachelor's,Single,3,Developer,IT,116778,Remote,4,41,25,0,20,0.3,Average,285,14,33,5.6,0
E07528,36,Female,Master's,Single,1,Developer,Sales,120393,On-site,4,0,2,0,37,0.79,Good,296,1,21,3.6,0
E07529,54,Male,Bachelor's,Married,1,Developer,Sales,136894,On-site,3,46,88,0,18,0.18,Average,241,1,11,7.6,0
E07530,41,Male,High School,Divorced,6,Analyst,HR,73468,On-site,1,42,54,0,34,0.66,Average,244,10,20,9.6,0
E07531,33,Male,Bachelor's,Married,10,Developer,IT,36327,On-site,4,41,36,0,40,0.93,Average,298,3,6,8.9,0
E07532,58,Male,Bachelor's,Married,4,Developer,Sales,149381,Remote,1,32,46,0,5,0.84,Average,171,14,6,6.2,1
E07533,30,Female,Bachelor's,Single,4,Analyst,Sales,40361,On-site,5,45,47,0,14,0.76,Average,268,6,34,7.8,0
E07534,44,Female,Bachelor's,Single,11,Analyst,Sales,144558,Remote,5,12,35,0,23,0.14,Good,171,12,27,6.4,0
E07535,29,Male,Bachelor's,Married,1,Developer,IT,132717,Remote,2,28,14,0,43,0.76,Good,198,15,47,5.9,0
E07536,53,Female,Master's,Divorced,6,Manager,Marketing,85436,On-site,4,1,6,1,48,0.37,Average,157,8,22,1.7,0
E07537,35,Male,Master's,Married,1,Analyst,IT,122717,On-site,2,39,30,1,32,0.1,Average,217,8,42,6.0,0
E07538,48,Female,Master's,Single,12,Analyst,IT,63973,On-site,2,10,60,0,24,0.7,Good,284,9,13,7.5,1
E07539,46,Female,Master's,Single,11,Developer,IT,36920,Remote,2,10,45,0,9,0.07,Poor,229,8,20,6.0,0
E07540,34,Female,Bachelor's,Single,4,Analyst,Marketing,102023,On-site,2,30,14,0,12,0.38,Average,210,1,1,6.5,0
E07541,42,Male,Bachelor's,Single,4,Developer,Sales,86578,On-site,3,4,12,0,28,0.86,Poor,244,10,24,2.1,0
E07542,52,Female,High School,Married,2,Developer,Sales,106694,On-site,4,48,21,0,40,0.69,Average,264,1,43,1.9,0
E07543,58,Male,Master's,Single,1,Analyst,IT,132411,On-site,3,2,49,0,0,0.52,Poor,235,7,0,5.2,0
E07544,26,Female,High School,Married,2,Manager,Sales,114520,Remote,2,17,51,0,9,0.88,Average,291,17,0,1.4,0
E07545,34,Male,Master's,Divorced,10,Sales,IT,50907,On-site,4,29,55,0,33,0.75,Excellent,276,2,19,8.7,0
E07546,49,Male,Bachelor's,Married,4,Developer,Marketing,132073,Remote,5,49,43,0,35,0.47,Good,261,19,13,1.3,0
E07547,46,Female,Master's,Divorced,11,Manager,HR,63290,On-site,3,20,86,0,40,0.75,Average,187,8,41,1.5,1
E07548,56,Female,Bachelor's,Single,12,Developer,HR,42946,Remote,5,10,66,1,36,0.88,Average,299,10,0,7.7,1
E07549,28,Male,Master's,Divorced,5,Developer,IT,36586,On-site,4,12,19,0,15,0.14,Good,231,4,49,3.8,0
E07550,59,Female,Bachelor's,Single,3,Developer,HR,99704,On-site,2,12,82,0,6,0.2,Average,150,10,47,6.1,0
E07551,53,Female,Bachelor's,Married,6,Analyst,Sales,43476,On-site,4,2,45,0,18,0.73,Average,191,12,33,1.2,1
E07552,24,Female,Bachelor's,Single,1,Analyst,HR,74169,Remote,2,15,47,0,49,0.17,Average,214,19,41,3.6,0
E07553,58,Female,PhD,Married,13,Developer,Sales,111224,On-site,5,25,29,0,26,0.17,Average,269,17,10,5.9,0
E07554,43,Male,Bachelor's,Single,5,Analyst,HR,135504,On-site,4,13,41,0,38,0.66,Average,176,17,20,2.9,0
E07555,29,Female,Master's,Single,13,Manager,Sales,52220,On-site,4,3,95,0,8,0.54,Good,227,19,46,6.8,0
E07556,38,Male,Master's,Divorced,8,Manager,Sales,132547,On-site,4,36,40,0,3,0.76,Average,208,19,12,7.8,0
E07557,48,Male,Master's,Married,9,Developer,IT,70875,Hybrid,3,25,29,0,8,0.32,Good,151,15,24,4.1,0
